"OTU"	"Domain"	"Supergroup"	"Division/Kingdom"	"Phylum/Class"	"Level_X"	"Level_XX"	"Level_XXX"	"Level_XXXX"	"Level_XXXXX"	"Species"
"OTU8912"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8913"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8914"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8915"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8916"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8917"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8918"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8919"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8920"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8921"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8922"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	"Chytridiomycetes"	"Rhyzophidiales"	NA	NA	NA
"OTU8923"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-14"	NA	NA	NA	NA
"OTU8924"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Colpodea"	NA	NA	NA	NA	NA	NA
"OTU8925"	"Eukaryota"	"Hacrobia"	"Centroheliozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU8926"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-14"	NA	NA	NA	NA
"OTU8927"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	NA	NA	NA	NA	NA	NA	NA
"OTU8928"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	NA	NA	NA	NA	NA
"OTU8929"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	NA	NA	NA	NA	NA
"OTU8930"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"Pirsonia"	"Clade"	NA	NA	NA	NA	NA
"OTU8931"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"Pirsonia"	"Clade"	NA	NA	NA	NA	NA
"OTU8932"	"Eukaryota"	"Stramenopiles"	NA	NA	NA	NA	NA	NA	NA	NA
"OTU8933"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU8934"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"MAST-1"	"MAST-1A"	NA	NA	NA	NA	NA
"OTU8935"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"Pirsonia"	"Clade"	NA	NA	NA	NA	NA
"OTU8936"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"Pirsonia"	"Clade"	NA	NA	NA	NA	NA
"OTU8937"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"Pirsonia"	"Clade"	NA	NA	NA	NA	NA
"OTU8938"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"MAST-1"	"MAST-1A"	NA	NA	NA	NA	NA
"OTU8939"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"MAST-1"	"MAST-1A"	NA	NA	NA	NA	NA
"OTU8940"	"Eukaryota"	"Stramenopiles"	"Pseudofungi"	"MAST-1"	"MAST-1A"	NA	NA	NA	NA	NA
"OTU8941"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	NA	NA	NA	NA	NA	NA
"OTU8942"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Gastropoda"	"Dendronotoidea-Arminoidea-Aeolidoidea"	"Cuthona"	NA	NA	NA
"OTU8943"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Aurospio"	"foodbancsia"	NA	NA	NA	"Aurospio_foodbancsia"
"OTU8944"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Gastrotricha"	"Chaetonotus"	NA	NA	NA	NA	NA
"OTU8945"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Macrostomorpha"	NA	NA	NA	NA
"OTU8946"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Harmothoe"	NA	NA	NA	NA	NA
"OTU8947"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU8948"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU8949"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU8950"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU8951"	"Eukaryota"	"Rhizaria"	"Radiolaria"	"RAD-B"	"Group-Ib"	NA	NA	NA	NA	NA
"OTU8952"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Paraschneideria"	"metamorphosa"	NA	"Paraschneideria_metamorphosa"
"OTU8953"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Ascogregarina"	NA	NA	NA
"OTU8954"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8955"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Monocystis"	NA	NA	NA
"OTU8956"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Monocystis"	NA	NA	NA
"OTU8957"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Monocystis"	NA	NA	NA
"OTU8958"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8959"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Monocystis"	NA	NA	NA
"OTU8960"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8961"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8962"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8963"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8964"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lecudina"	NA	NA	NA
"OTU8965"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Monocystis"	NA	NA	NA
"OTU8966"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8967"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	NA	NA	NA	NA	NA
"OTU8968"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU8969"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Nitzschia"	NA	NA	NA	NA
"OTU8970"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Labyrinthulida"	"Labyrinthulaceae"	NA	NA	NA	NA
"OTU8971"	"Eukaryota"	"Hacrobia"	"Cryptophyta"	"Cryptophyceae"	NA	NA	NA	NA	NA	NA
"OTU8972"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU8973"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Selenidium1"	NA	NA	NA	NA	NA
"OTU8974"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	NA	NA	NA	NA	NA
"OTU8975"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	NA	NA	NA	NA	NA
"OTU8976"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-7"	NA	NA	NA	NA
"OTU8977"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-7"	NA	NA	NA	NA
"OTU8978"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	NA	NA	NA	NA	NA
"OTU8979"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Goniodomataceae"	"Alexandrium"	"fundyense"	NA	"Alexandrium_fundyense"
"OTU8980"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU8981"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Protoperidiniaceae"	NA	NA	NA	NA
"OTU8982"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	NA	NA	NA	NA	NA
"OTU8983"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE5"	NA	NA	NA	NA	NA
"OTU8984"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE5"	NA	NA	NA	NA	NA
"OTU8985"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Monocystis"	NA	NA	NA
"OTU8986"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU8987"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	NA	NA	NA	NA	NA	NA	NA
"OTU8988"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU8989"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU8990"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU8991"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	"Cyclophora"	NA	NA	NA	NA
"OTU8992"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Frustulia"	NA	NA	NA	NA
"OTU8993"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU8994"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Hildenbrandiales"	NA	NA	NA	NA	NA
"OTU8995"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Hildenbrandiales"	"Hildenbrandia"	NA	NA	NA	NA
"OTU8996"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Colaconematales"	"Colaconema"	NA	NA	NA	NA
"OTU8997"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	NA	NA	NA	NA	NA	NA
"OTU8998"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Colaconematales"	"Colaconema"	NA	NA	NA	NA
"OTU8999"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9000"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9001"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	"Lithothamnion"	NA	NA	NA	NA
"OTU9002"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9003"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9004"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU9005"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9006"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Cnidaria"	"Anthozoa"	NA	NA	NA	NA	NA
"OTU9007"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	NA	NA	NA	NA	NA	NA
"OTU9008"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Colaconematales"	"Meiodiscus"	NA	NA	NA	NA
"OTU9009"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Colaconematales"	NA	NA	NA	NA	NA
"OTU9010"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	"Lithophyllum"	NA	NA	NA	NA
"OTU9011"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9012"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9013"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	"Lithophyllum"	NA	NA	NA	NA
"OTU9014"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Nemaliales"	"Nothogenia"	NA	NA	NA	NA
"OTU9015"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Colaconematales"	"Meiodiscus"	NA	NA	NA	NA
"OTU9016"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9017"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9018"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	NA	NA	NA	NA	NA
"OTU9019"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Hypotrichia"	NA	NA	NA	NA	NA
"OTU9020"	"Eukaryota"	"Archaeplastida"	"Rhodophyta"	"Florideophyceae"	"Ahnfeltiales"	"Ahnfeltiaceae"	"Ahnfeltia"	NA	NA	NA
"OTU9021"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Coccidiomorphea"	"Marosporida"	"Margolisiellidae"	NA	NA	NA	NA
"OTU9022"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Goniodomataceae"	"Pyrodinium"	NA	NA	NA
"OTU9023"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU9024"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU9025"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU9026"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU9027"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU9028"	"Eukaryota"	"Opisthokonta"	"Choanoflagellida"	NA	NA	NA	NA	NA	NA	NA
"OTU9029"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"MAST-9"	"MAST-9B"	NA	NA	NA	NA	NA
"OTU9030"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"op14-lineage"	NA	NA	NA	NA
"OTU9031"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU9032"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Ostracoda"	NA	NA	NA	NA
"OTU9033"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Capitella"	NA	NA	NA	NA	NA
"OTU9034"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU9035"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU9036"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU9037"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU9038"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9039"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9040"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9041"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9042"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9043"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9044"	"Eukaryota"	"Rhizaria"	"Cercozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU9045"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9046"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9047"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	"Penardia-lineage"	NA	NA	NA	NA
"OTU9048"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU9049"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Bacillaria"	NA	NA	NA	NA
"OTU9050"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	"Bacillaria"	NA	NA	NA	NA
"OTU9051"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU9052"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Suessiales"	"Suessiaceae"	NA	NA	NA	NA
"OTU9053"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU9054"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU9055"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-I"	NA	NA	NA	NA	NA
"OTU9056"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Suessiales"	"Suessiaceae"	NA	NA	NA	NA
"OTU9057"	"Eukaryota"	"Alveolata"	NA	NA	NA	NA	NA	NA	NA	NA
"OTU9058"	"Eukaryota"	"Stramenopiles"	"Opalozoa"	"Bicoecea"	"Anoecales"	NA	NA	NA	NA	NA
"OTU9059"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Gastrotricha"	"Chaetonotus"	NA	NA	NA	NA	NA
"OTU9060"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Novafabricia"	"labrus"	NA	NA	NA	"Novafabricia_labrus"
"OTU9061"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	"Fibrophrys"	NA	NA	NA
"OTU9062"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9063"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	"Fibrophrys"	NA	NA	NA
"OTU9064"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9065"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9066"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	"Fibrophrys"	NA	NA	NA
"OTU9067"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9068"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9069"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	"Fibrophrys"	NA	NA	NA
"OTU9070"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9071"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	"Fibrophrys"	NA	NA	NA
"OTU9072"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	"Fibrophrys"	NA	NA	NA
"OTU9073"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9074"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9075"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9076"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9077"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Amphifilida"	"Amphifilaceae"	NA	NA	NA	NA
"OTU9078"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Gastropoda"	"Nudibranchia"	"Jorunna"	NA	NA	NA
"OTU9079"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU9080"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU9081"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Labyrinthulida"	"Labyrinthulaceae"	NA	NA	NA	NA
"OTU9082"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	NA	NA	NA	NA	NA	NA
"OTU9083"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"Oblongichytrida"	"Oblongichytridiaceae"	NA	NA	NA	NA
"OTU9084"	"Eukaryota"	"Apusozoa"	"Hilomonadea"	"Planomonadida"	"Planomonadidae"	NA	NA	NA	NA	NA
"OTU9085"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Mamiellophyceae"	"Dolichomastigales"	"Dolichomastigaceae"	"Dolichomastigaceae-B"	NA	NA	NA
"OTU9086"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"MAST-6"	NA	NA	NA	NA	NA	NA
"OTU9087"	"Eukaryota"	"Apusozoa"	"Hilomonadea"	"Planomonadida"	"Planomonadidae"	NA	NA	NA	NA	NA
"OTU9088"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"LAB1"	"LAB8"	NA	NA	NA	NA
"OTU9089"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"LAB1"	"LAB8"	NA	NA	NA	NA
"OTU9090"	"Eukaryota"	"Stramenopiles"	"Opalozoa"	"Bicoecea"	NA	NA	NA	NA	NA	NA
"OTU9091"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"Labyrinthulomycetes"	"LAB1"	"LAB8"	NA	NA	NA	NA
"OTU9092"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Cryomonadida"	"Protaspa-lineage"	NA	NA	NA	NA
"OTU9093"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa"	NA	NA	NA	NA	NA	NA
"OTU9094"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa"	"Micrometopion"	NA	NA	NA	NA	NA
"OTU9095"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Imbricatea"	"Marimonadida"	NA	NA	NA	NA	NA
"OTU9096"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Sarcomonadea"	"Cercomonadida"	"Cercomonadidae"	NA	NA	NA	NA
"OTU9097"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Cryomonadida"	"Protaspa-lineage"	NA	NA	NA	NA
"OTU9098"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU9099"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Ventricleftida"	"CCW10-lineage"	NA	NA	NA	NA
"OTU9100"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Sarcomonadea"	"Cercomonadida"	"Cercomonadidae"	"Cercomonas"	NA	NA	NA
